Event Identifier,Event Name,First Year,Last Year,Primary Genre,Venue Identifier,Venue Name,Suburb,Latitude,Longitude
150821,"Varieties / His Lucky Day",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150822,"Mother Goose",1934,1935,Music Theatre,4527,"King's Theatre",Melbourne,-37.813329,144.968184
150824,"He's in Again",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150826,"The Stolen Garter",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150828,"The Gink from Georgia",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150831,"A Moorish Maid",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150832,"A Moorish Maid",1934,1934,Music Theatre,2989,"Tivoli Theatre",Melbourne,-37.813345,144.966576
150833,"London Pride",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150834,"Matinee benefit in aid of the widow of Tom Dawson",1917,1917,Other,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150835,"Grumpy",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150836,"On Trial",1916,1916,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150837,"Madame X",1916,1916,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150838,"Romance",1916,1916,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150839,"The Land of Promise",1916,1916,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150840,"The Story of the Rosary",1916,1916,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150843,"Daddy Long Legs",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150847,"Outcast",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150848,"Good Gracious, Annabelle",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150849,"Mary Goes First",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150851,"A Pair of Silk Stockings",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150852,"Mrs Dot",1917,1917,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150853,"The Bird of Paradise",1917,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150858,"The Easiest Way",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150859,"Within the Law",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150860,"The Man Who Came Back",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150862,"The Willow Tree",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150863,"Outcast",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150864,"Daddy Long Legs",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150865,"The Cinderella Man",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150866,"The Rainbow",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150867,"General Post",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150869,"The Thirteenth Chair",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150870,"Oh, Boy",1918,1918,Music Theatre,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150871,"Oh Boy",1918,1918,Music Theatre,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150872,"Potash and Perlmutter",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150873,"Nothing But The Truth",1918,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150874,"VENUE DARK - INFLUENZA EPIDEMIC",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150875,"VENUE DARK - INFLUENZA EPIDEMIC",1919,1919,Theatre - Spoken Word,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150876,"VENUE DARK - INFLUENZA EPIDEMIC",1919,1919,Theatre - Spoken Word,120,"Princess Theatre (1886- )",Melbourne,-37.810729,144.972464
150877,"The High Cost of Loving",1918,1918,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150878,"Film Screening [Hearts of the World]",1918,1918,Other,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150885,"Stupid",1932,1932,Music Theatre,10666,"Bijou Theatre",Melbourne,-37.8136745,144.9670726
150888,"Matinee in aid of the State War Councils Appeal",1918,1918,Other,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150889,"Good Friday Night - Concert of Sacred Music",1918,1918,Music,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150890,"The Great Divide",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150891,"Madame X",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150892,"Three Faces East / The Monkey's Paw",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150893,"Good Friday Night - Annual Festival of Sacred Music",1919,1919,Music,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150894,"Common Clay",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150895,"Bought and Paid For",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150896,"A Tailor-Made Man",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150897,"Nothing But The Truth",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150898,"Lightnin'",1919,1919,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150899,"Theodore & Co",1919,1919,Music Theatre,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150900,"The Arcadians",1913,1913,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150901,"Autumn Manoeuvres",1913,1913,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150903,"Iolanthe",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150904,"The Yeomen of the Guard",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150905,"Matinee in aid of the Australian Patriotic Fund by Combined Theatrical Managements",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150906,"Matinee of opera in aid of the British Red Cross Society",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150907,"The Forty Thieves",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150908,"Gipsy Love",1914,1914,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150910,"Australia Day - Theatrical Matinee for Australian sick and wounded soldiers",1915,1915,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150911,"Monster Carnival Matinee in aid of the Comic Opera Benevolent Fund",1915,1915,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150912,"Gipsy Love",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150913,"Gipsy Love",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150914,"The Belle of New York",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150915,"The Merry Widow",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150916,"The Arcadians",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150917,"The Quaker Girl",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150919,"Our Miss Gibbs",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150920,"So Long Letty",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150921,"Tonight's the Night",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150922,"The Girl in the Train",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150923,"The Girl in the Taxi",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150924,"The Girl on the Film",1915,1915,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150925,"High Jinks",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150926,"Madame Melba's Matinee in aid of the Actor's Benevolent Fund and the Royal Comic Opera Sick Fund",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150927,"The Geisha",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150928,"The Orchid",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150929,"Florodora",1916,1916,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150930,"The House that Jack Built - Benefit Matinee",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150931,"A Waltz Dream",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150932,"Canary Cottage",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150933,"Good Friday Night - Concert of Sacred Music",1917,1917,Music,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150934,"So Long Letty",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150936,"The Mikado",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150938,"Matinee in aid of the State War Councils Appeal",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150939,"The Arcadians",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150940,"The Red Widow",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150941,"The Merry Widow",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150942,"Grumpy",1917,1917,Theatre - Spoken Word,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150943,"Caste",1917,1917,Theatre - Spoken Word,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150944,"You're In Love",1917,1917,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150945,"You're In Love",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150946,"Canary Cottage",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150947,"So Long Letty",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150948,"The Bing Boys Are Here",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150949,"Red Cross Day Matinee",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150950,"Red Cross Day Matinee",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150951,"Matinee in aid of the Actor's Association",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150952,"Hello Everybody",1918,1918,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150953,"Goody Two Shoes",1918,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150954,"Good Friday Night - Concert of Sacred Music",1919,1919,Music,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150956,"Going Up",1919,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150957,"Peace Day Celebrations",1919,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150958,"Maytime",1919,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150959,"Katinka",1919,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150960,"Grand Opera Season",1919,1919,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150961,"Sleeping Beauty - Gala Performance",1920,1920,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150962,"Sleeping Beauty - Gala Performance",1920,1920,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150963,"Sleeping Beauty - Professional Matinee",1920,1920,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150964,"Sleeping Beauty - Charity Matinee",1920,1920,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150965,"Kissing Time",1920,1920,Music Theatre,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150966,"The Bing Boys on Broadway",1920,1920,Theatre - Spoken Word,76,"Her Majesty's Theatre",Melbourne,-37.810916,144.969755
150973,"Youth",1882,1882,Theatre - Spoken Word,3085,"Theatre Royal",Melbourne,-37.81305,144.96661
150999,"3 Chairs and a Table: Karen / The Barber / Someone Like Me / Mother of a Life / To Rule or Not to Rule / Putting Back the Fest.?",2000,2000,Theatre - Spoken Word,20241,"Dandenong Community Arts Centre",Dandenong,-37.987586,145.215558
151000,"Stage Write '98: When Fire Kisses Water / Jack in the Box / Salt and Vinegar",1998,1998,Theatre - Spoken Word,3965,"Gasworks Main Theatre",Albert Park,-37.841874,144.947565
151001,"Stage Write '98: Discombobulate / When the Bough Breaks / Approximately 2pm, August 31st 1997",1998,1998,Theatre - Spoken Word,3965,"Gasworks Main Theatre",Albert Park,-37.841874,144.947565
151002,"Stage Write '99: Mother of a Life / Lie Fallow / Head on Collision",1999,1999,Theatre - Spoken Word,3965,"Gasworks Main Theatre",Albert Park,-37.841874,144.947565
151006,"Make Me A Houri",2017,2017,Theatre - Spoken Word,20242,"Siteworks",Brunswick,-37.770411,144.960285
151007,"Make Me A Houri",2017,2017,Theatre - Spoken Word,20248,"Studio 1, Theatre Building",Southbank,-37.824752,144.970214
151008,"Make Me A Houri",2018,2018,Theatre - Spoken Word,3466,"Melbourne Theatre Company Rehearsal Studio",South Melbourne,-37.8292544,144.9534317
151009,"Make Me A Houri",2019,2019,Theatre - Spoken Word,20002,"La Mama Courthouse",Carlton,-37.797696,144.968686
151010,"3 One-Act Comedies: One was Nude and One Wore Tails / The Perils of Education / Putting Back the Fest",2005,2005,Theatre - Spoken Word,11354,"Saint Peters Hall",Mornington,-38.21866,145.037201
151011,"What???? And Give Up Showbiz?: Artistic Truth / The Audition / Putting Back the Fest",1998,1998,Theatre - Spoken Word,4,"Chapel Off Chapel",Prahran,-37.84760942,144.9955341
15102,"Pericles",1991,1991,Theatre - Spoken Word,46,"Theatreworks",St Kilda,-37.863928,144.976507
15103,"Death of an Accounts Clerk",1991,1991,Theatre - Spoken Word,3049,"Lower Town Hall",Melbourne,-37.815084,144.966508
15104,"Mouthing The Day",1991,1991,Theatre - Spoken Word,1,"La Mama",Carlton,-37.798931,144.96771
151042,"Windmills / Still Waters",2012,2012,Theatre - Spoken Word,20002,"La Mama Courthouse",Carlton,-37.797696,144.968686
151043,"A Donkey and a Parrot",2012,2012,Theatre - Spoken Word,20002,"La Mama Courthouse",Carlton,-37.797696,144.968686
151044,"Take My Hand / Manonita / Back Pocket",2012,2012,Theatre - Spoken Word,20002,"La Mama Courthouse",Carlton,-37.797696,144.968686
15105,"Tonight...Fabian Rose",1991,1991,Theatre - Spoken Word,643,"Organ Factory",Clifton Hill,-37.791893,144.989328
15106,"The Reading Boy",1991,1991,Other,12,"Fairfax Studio",Melbourne,-37.821404,144.968724
15107,"The Trial of Andrew Jaynefield",1991,1991,Theatre - Spoken Word,22,"Carlton Courthouse",Carlton,-37.797696,144.968686
151086,"The Child of the Regiment [and] Peggy Green",1865,1865,Theatre - Spoken Word,13495,"Haymarket Theatre",Melbourne,-37.812654,144.969314
151093,"Nine Points of the Law / Orpheus and Eurydice or, The Young Gentleman Who Charmed the Rocks",1865,1865,Theatre - Spoken Word,13495,"Haymarket Theatre",Melbourne,-37.812654,144.969314
151095,"The Killer",2010,2010,Music Theatre,16808,"Oakleigh",Oakleigh,-37.90163126,145.0916526
151096,"The Merchant of Venice",1997,1997,Theatre - Spoken Word,643,"Organ Factory",Clifton Hill,-37.791893,144.989328
151097,"Black Eyed Susan",1842,1842,Theatre - Spoken Word,16924,"Royal Victoria Theatre",Melbourne,-37.813741,144.965203
151101,"The Ghetto Cabaret",2019,2019,Theatre - Spoken Word,3118,"fortyfivedownstairs",Melbourne,-37.814831,144.973079
151102,"Bottomless",2018,2018,Theatre - Spoken Word,3118,"fortyfivedownstairs",Melbourne,-37.814831,144.973079
151103,"Captain Cook Discovers Celebrity Land",2018,2018,Theatre - Spoken Word,20252,"Paddock Room, Neighbourhood Centre",Daylesford,-37.341932,144.146116
151104,"The Antipodes",2018,2018,Theatre - Spoken Word,3002,"Red Stitch Actors Theatre",St Kilda,-37.858505,144.993121
151105,"John Gabriel Borkman",2013,2013,Theatre - Spoken Word,1,"La Mama",Carlton,-37.798931,144.96771
151106,"Cafe Scheherazade",2011,2011,Theatre - Spoken Word,3118,"fortyfivedownstairs",Melbourne,-37.814831,144.973079
151107,"Cafe Scheherazade",2011,2011,Theatre - Spoken Word,3118,"fortyfivedownstairs",Melbourne,-37.814831,144.973079
151109,"The Child of the Regiment / Mazourka or, The Stick, the Pole and the Tartar",1865,1865,Theatre - Spoken Word,13495,"Haymarket Theatre",Melbourne,-37.812654,144.969314
151110,"Les Sylphides / Petrouchka / Le Beau Danube.",1951,1951,Dance,10985,"His Majesty's Theatre",Melbourne,-37.810916,144.96975
151111,"Ballade / Vacant Lot / The Sentimental Bloke",1952,1952,Dance,20253,"Studio Theatre (Bourke Street)",Melbourne,-37.814869,144.959721
151112,"Henry IV, Part 1",2012,2012,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
151113,"Dark Victory",2016,2016,Theatre - Spoken Word,19316,"Gasworks Studio Theatre",Albert Park,-37.842605,144.946935
151116,"Rob Roy / Mazourka or,The Stick, the Pole and the Tartar",1865,1865,Music Theatre,13495,"Haymarket Theatre",Melbourne,-37.812654,144.969314
15113,"Unveiling / Dedication",1991,1991,Theatre - Spoken Word,97,"Anthill Theatre",South Melbourne,-37.837058,144.960994
15116,"The Love of Don Perlimplin and Belisa in the Garden / Lament for the Death of a Bullfighter",1991,1991,Theatre - Spoken Word,1,"La Mama",Carlton,-37.798931,144.96771
15117,"The Adman",1991,1991,Theatre - Spoken Word,11,"Merlyn Theatre @ CUB Malthouse",Southbank,-37.827082,144.96654
